Category,Description,Data.Kilocalories,Data.Protein,Data.Fat.Total Lipid,Data.Carbohydrate,Data.Sugar Total,Data.Cholesterol,Data.Water,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin A - RAE,missing_count
BEANS,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,W/SALT",124.0,9.13,0.09,22.41,0.0,0,66.93,66,2.98,1.2,0,0
BEANS,"BEANS,KIDNEY,RED,MATURE SEEDS,CKD,BLD,W/SALT",127.0,8.67,0.5,22.8,0.319999993,0,66.94,28,2.94,1.2,0,0
BEANS,"BEANS,KIDNEY,ROYAL RED,MATURE SEEDS,CKD,BLD W/SALT",123.0,9.49,0.17,21.85,0.0,0,66.99,44,2.77,1.2,0,0
BEANS,"BEANS,NAVY,MATURE SEEDS,CKD,BLD,W/SALT",140.0,8.23,0.62,26.05,0.370000005,0,63.81,69,2.36,0.0,0,0
BEANS,"BEANS,PINK,MATURE SEEDS,CKD,BLD,W/SALT",149.0,9.06,0.49,27.91,0.360000014,0,61.2,52,2.3,0.0,0,0
BEANS,"BEANS,PINTO,MATURE SEEDS,CKD,BLD,W/SALT",143.0,9.01,0.65,26.22,0.340000004,0,62.95,46,2.09,0.8,0,0
BEANS,"BEANS,SML WHITE,MATURE SEEDS,CKD,BLD,W/SALT",142.0,8.97,0.64,25.81,0.0,0,63.24,73,2.84,0.0,0,0
BEANS,"BEANS,YEL,MATURE SEEDS,CKD,BLD,W/SALT",144.0,9.16,1.08,25.27,0.0,0,62.98,62,2.48,1.8,0,0
BEANS,"BEANS,WHITE,MATURE SEEDS,CKD,BLD,W/ SALT",139.0,9.73,0.35,25.09,0.340000004,0,63.08,90,3.7,0.0,0,0
BROADBEANS (FAVA BNS),"BROADBEANS (FAVA BNS),MATURE SEEDS,CKD,BLD,W/SALT",110.0,7.6,0.4,19.65,1.820000052,0,71.54,36,1.5,0.3,1,0
CHICKPEAS,"CHICKPEAS,MATURE SEEDS,CKD,BLD,W/SALT",164.0,8.86,2.59,27.42,4.800000191,0,60.21,49,2.89,1.3,1,0
COWPEAS,"COWPEAS,CATJANG,MATURE SEEDS,CKD,BLD,W/SALT",117.0,8.13,0.71,20.32,0.0,0,69.7,26,3.05,0.4,1,0
COWPEAS,"COWPEAS,COMMON,MATURE SEEDS,CKD,BLD,W/SALT",116.0,7.73,0.53,20.76,3.299999952,0,70.04,24,2.51,0.4,1,0
HYACINTH BNS,"HYACINTH BNS,MATURE SEEDS,CKD,BLD,W/SALT",117.0,8.14,0.58,20.7,0.0,0,69.13,40,4.58,0.0,0,0
LENTILS,"LENTILS,MATURE SEEDS,CKD,BLD,W/SALT",114.0,9.02,0.38,19.54,1.799999952,0,69.64,19,3.33,1.5,0,0
LIMA BNS,"LIMA BNS,LRG,MATURE SEEDS,CKD,BLD,W/SALT",115.0,7.8,0.38,20.88,2.900000095,0,69.79,17,2.39,0.0,0,0
LIMA BNS,"LIMA BNS,THIN SEEDED (BABY),MATURE SEEDS,CKD,BLD,W/SALT",126.0,8.04,0.38,23.31,0.0,0,67.15,29,2.4,0.0,0,0
LUPINS,"LUPINS,MATURE SEEDS,CKD,BLD,W/SALT",116.0,15.57,2.92,9.29,0.0,0,71.08,51,1.2,1.1,0,0
MOTHBEANS,"MOTHBEANS,MATURE SEEDS,CKD,BLD,W/SALT",117.0,7.81,0.55,20.96,0.0,0,69.23,3,3.14,1.0,1,0
MUNG BNS,"MUNG BNS,MATURE SEEDS,CKD,BLD,W/SALT",105.0,7.02,0.38,19.15,2.0,0,72.66,27,1.4,1.0,1,0
MUNGO BNS,"MUNGO BNS,MATURE SEEDS,CKD,BLD,W/SALT",105.0,7.54,0.55,18.34,2.00999999,0,72.51,53,1.75,1.0,2,0
PEAS,"PEAS,SPLIT,MATURE SEEDS,CKD,BLD,W/SALT",116.0,8.34,0.39,20.51,2.900000095,0,69.49,14,1.29,0.4,0,0
PEANUTS,"PEANUTS,ALL TYPES,OIL-ROASTED,WO/SALT",581.0,26.35,49.3,18.92,4.159999847,0,1.95,88,1.83,0.0,0,0
PEANUTS,"PEANUTS,ALL TYPES,DRY-ROASTED,WO/SALT",585.0,23.68,49.66,21.51,4.179999828,0,1.55,54,2.26,0.0,0,0
PEANUTS,"PEANUTS,SPANISH,OIL-ROASTED,WO/SALT",579.0,28.01,49.04,17.45,0.0,0,1.78,100,2.28,0.0,0,0
PEANUTS,"PEANUTS,VALENCIA,OIL-ROASTED,WO/SALT",589.0,27.04,51.24,16.3,0.0,0,2.12,54,1.65,0.0,0,0
PEANUTS,"PEANUTS,VIRGINIA,OIL-ROASTED,WO/SALT",578.0,25.87,48.62,19.86,0.0,0,2.17,86,1.67,0.0,0,0
PEANUT BUTTER,"PEANUT BUTTER,CHUNK STYLE,WO/SALT",589.0,24.06,49.94,21.57,8.409999847,0,1.14,45,1.9,0.0,0,0
PEANUT BUTTER,"PEANUT BUTTER,SMOOTH STYLE,WO/SALT",588.0,25.09,50.39,19.56,9.220000267,0,1.81,43,1.87,0.0,0,0
PEANUT BUTTER W/ OMEGA-3,"PEANUT BUTTER W/ OMEGA-3,CREAMY",608.0,24.47,54.17,17.0,3.109999895,0,0.99,45,1.67,0.0,0,0
PIGEON PEAS (RED GM),"PIGEON PEAS (RED GM),MATURE SEEDS,CKD,BLD,W/SALT",121.0,6.76,0.38,23.25,0.0,0,68.55,43,1.11,0.0,0,0
SOYBEANS,"SOYBEANS,MATURE SEEDS,CKD,BLD,W/SALT",173.0,16.64,8.97,9.93,3.0,0,62.55,102,5.14,1.7,0,0
SOYBEANS,"SOYBEANS,MATURE SEEDS,RSTED,NO SALT ADDED",471.0,35.22,25.4,33.55,0.0,0,1.95,138,3.9,2.2,0,0
SOY FLR,"SOY FLR,FULL-FAT,RAW,CRUDE PROT BASIS (N X 6.25)",434.0,37.8,20.65,31.93,0.0,0,5.16,206,6.37,0.0,6,0
SOY FLR,"SOY FLR,FULL-FAT,RSTD,CRUDE PROT BASIS (N X 6.25)",439.0,38.09,21.86,30.38,0.0,0,3.81,188,5.82,0.0,6,0
SOY FLR,"SOY FLR,DEFATTED,CRUDE PROT BASIS (N X 6.25)",372.0,49.81,8.9,30.63,14.57999992,0,4.61,285,8.2,0.0,2,0
SOY FLR,"SOY FLR,LOW-FAT,CRUDE PROT BASIS (N x 6.25)",369.0,50.93,6.7,33.58,19.79999924,0,2.7,188,5.99,0.0,2,0
SOY MEAL,"SOY MEAL,DEFATTED,RAW,CRUDE PROT BASIS (N X 6.25)",337.0,49.2,2.39,35.89,0.0,0,6.94,244,13.7,0.0,2,0
SOY PROT CONC,"SOY PROT CONC,PRODUCED BY ACID WASH",331.0,58.13,0.46,30.91,20.0,0,5.8,363,10.78,0.0,0,0
SOY PROT CONC,"SOY PROT CONC,CRUDE PROT BASIS (N X 6.25),ACID WASH",328.0,63.63,0.46,25.41,0.0,0,5.8,363,10.78,0.0,0,0
SOY PROT ISOLATE,"SOY PROT ISOLATE,K TYPE",326.0,80.69,0.53,10.22,0.0,0,4.98,178,14.5,0.0,0,0
SOY PROT ISOLATE,"SOY PROT ISOLATE,K TYPE,CRUDE PROT BASIS",321.0,88.32,0.53,2.59,0.0,0,4.98,178,14.5,0.0,0,0
SOY SAU MADE FROM SOY&WHEAT (SHOYU),"SOY SAU MADE FROM SOY&WHEAT (SHOYU),LO NA",53.0,5.17,0.08,8.51,1.700000048,0,71.09,17,2.02,0.0,0,0
TOFU,"TOFU,RAW,FIRM,PREP W/CA SULFATE",145.0,15.78,8.72,4.27,0.0,0,69.83,683,2.66,0.2,0,0
TOFU,"TOFU,RAW,REG,PREP W/CA SULFATE",76.0,8.08,4.78,1.88,0.0,0,84.55,350,5.36,0.1,4,0
TOFU,"TOFU,DRIED-FROZEN (KOYADOFU),PREP W/CA SULFATE",472.0,47.94,30.34,12.79,0.0,0,5.78,2134,9.73,0.7,0,0
TOFU,"TOFU,FRIED,PREP W/CA SULFATE",271.0,17.19,20.18,10.5,0.0,0,50.52,961,4.87,0.0,0,0
TOFU,"TOFU,SALTED&FERMENTED (FUYU),PREP W/CA SULFATE",116.0,8.15,8.0,5.15,0.0,0,70.01,1229,1.98,0.2,0,0
YARDLONG BNS,"YARDLONG BNS,YARDLONG,MATURE SEEDS,CKD,BLD,W/SALT",118.0,8.29,0.45,21.09,0.0,0,68.8,42,2.64,0.4,1,0
WINGED BNS,"WINGED BNS,MATURE SEEDS,CKD,BLD,W/SALT",147.0,10.62,5.84,14.94,0.0,0,67.19,142,4.33,0.0,0,0
LOMA LINDA LITTLE LINKS,"LOMA LINDA LITTLE LINKS,CND,UNPREP",221.0,19.38,13.46,5.53,0.790000021,1,60.03,19,3.28,0.0,0,0
LOMA LINDA FRIED CHIK'N W/ GRAVY,"LOMA LINDA FRIED CHIK'N W/ GRAVY,CND,UNPREP",181.0,13.15,11.91,5.2,0.560000002,1,68.19,11,1.64,0.0,0,0
LOMA LINDA LOFAT BIG FRANKS,"LOMA LINDA LOFAT BIG FRANKS,CND,UNPREP",154.0,23.1,4.69,4.9,0.340000004,0,65.59,17,2.29,0.0,0,0
LOMA LINDA DINNER CUTS,"LOMA LINDA DINNER CUTS,CND,UNPREP",104.0,19.46,1.1,4.15,0.409999996,1,73.66,10,1.4,0.0,0,0
LOMA LINDA TENDER ROUNDS W/ GRAVY,"LOMA LINDA TENDER ROUNDS W/ GRAVY,CND,UNPREP",145.0,16.26,5.63,7.4,1.029999971,1,69.1,14,1.51,0.0,0,0
LOMA LINDA SWISS STAKE W/ GRAVY,"LOMA LINDA SWISS STAKE W/ GRAVY,CND,UNPREP",141.0,10.17,6.51,10.37,0.910000026,1,70.87,35,1.77,0.0,0,0
LOMA LINDA VEGE-BURGER,"LOMA LINDA VEGE-BURGER,CND,UNPREP",115.0,22.22,1.24,3.72,0.850000024,0,71.96,16,1.71,0.0,0,0
LOMA LINDA REDI-BURGER,"LOMA LINDA REDI-BURGER,CND,UNPREP",149.0,21.89,3.18,8.15,1.210000038,0,64.79,17,2.0,0.0,0,0
LOMA LINDA TENDER BITS,"LOMA LINDA TENDER BITS,CND,UNPREP",135.0,15.12,4.64,8.29,0.589999974,0,69.97,17,1.64,0.0,0,0
LOMA LINDA LINKETTS,"LOMA LINDA LINKETTS,CND,UNPREP",208.0,21.29,11.76,4.35,0.280000001,0,61.22,11,1.75,0.0,0,0
WORTHINGTON CHILI,"WORTHINGTON CHILI,CND,UNPREP",123.0,10.39,4.22,10.87,1.299999952,0,72.79,18,3.17,0.0,4,0
WORTHINGTON CHOPLETS,"WORTHINGTON CHOPLETS,CND,UNPREP",103.0,19.39,1.03,4.06,0.419999987,0,74.11,8,1.51,0.0,0,0
WORTHINGTON DICED CHIK,"WORTHINGTON DICED CHIK,CND,UNPREP",80.0,14.71,0.65,3.74,0.100000001,1,78.97,55,1.89,0.0,0,0
WORTHINGTON FRICHIK,"WORTHINGTON FRICHIK,CND,UNPREP",160.0,13.43,10.33,3.36,0.100000001,1,71.11,34,2.63,0.0,0,0
WORTHINGTON LOFAT FRI CHIK,"WORTHINGTON LOFAT FRI CHIK,CND,UNPREP",102.0,14.31,2.74,4.9,0.029999999,1,76.35,35,3.25,0.0,0,0
WORTHINGTON LOFAT VEJA-LINKS,"WORTHINGTON LOFAT VEJA-LINKS,CND,UNPREP",123.0,15.79,4.78,4.28,0.699999988,2,72.98,21,5.71,0.0,0,0
WORTHINGTON MULTIGRAIN CUTLETS,"WORTHINGTON MULTIGRAIN CUTLETS,CND,UNPREP",108.0,18.1,1.3,6.0,0.600000024,0,73.4,10,1.5,0.0,0,0
WORTHINGTON PRIME STAKES,"WORTHINGTON PRIME STAKES,CND,UNPREP",135.0,10.16,7.19,7.52,0.300000012,1,73.44,15,3.37,0.0,0,0
WORTHINGTON SAUCETTES,"WORTHINGTON SAUCETTES,CND,UNPREP",219.0,14.99,15.19,5.59,0.230000004,2,62.41,40,5.1,0.0,0,0
WORTHINGTON SUPER LINKS,"WORTHINGTON SUPER LINKS,CND,UNPREP",219.0,14.46,15.45,5.5,0.610000014,1,62.14,34,4.27,0.0,0,0
WORTHINGTON TURKEE SLICES,"WORTHINGTON TURKEE SLICES,CND,UNPREP",202.0,14.5,13.55,5.63,1.299999952,1,63.56,150,4.12,0.0,0,0
WORTHINGTON VEG SKALLOPS,"WORTHINGTON VEG SKALLOPS,CND,UNPREP",109.0,19.89,1.19,4.56,0.340000004,0,72.99,7,1.39,0.0,0,0
WORTHINGTON VEG STEAKS,"WORTHINGTON VEG STEAKS,CND,UNPREP",113.0,20.68,1.16,5.05,0.529999971,0,71.79,6,5.79,0.0,0,0
WORTHINGTON VEGETARIAN BURGER,"WORTHINGTON VEGETARIAN BURGER,CND,UNPREP",126.0,18.64,2.94,6.21,0.560000002,0,70.73,8,3.91,0.0,0,0
WORTHINGTON VEJA-LINKS,"WORTHINGTON VEJA-LINKS,CND,UNPREP",155.0,14.59,8.93,4.13,,3,70.41,24,3.39,0.0,0,0
WORTHINGTON CHIC-KETTS,"WORTHINGTON CHIC-KETTS,FRZ,UNPREP",204.0,25.91,9.16,4.6,0.839999974,0,57.98,21,3.41,0.0,0,0
WORTHINGTON MEATLESS CHICK,"WORTHINGTON MEATLESS CHICK,FRZ,UNPREP",153.0,16.08,7.99,4.28,0.75,1,67.98,272,3.77,0.0,0,0
WORTHINGTON MEATLESS CORNED BF,"WORTHINGTON MEATLESS CORNED BF,FRZ,UNPREP",244.0,18.62,14.47,9.87,2.099999905,1,54.08,24,4.67,0.0,0,0
WORTHINGTON DINNER RST,"WORTHINGTON DINNER RST,FRZ,UNPREP",213.0,16.04,13.5,6.87,0.980000019,1,61.66,46,4.48,0.0,0,0
WORTHINGTON FRIPATS,"WORTHINGTON FRIPATS,FRZ,UNPREP",209.0,23.73,9.12,7.95,1.370000005,2,56.75,97,5.69,0.0,0,0
WORTHINGTON DINNER RST,"WORTHINGTON DINNER RST,FRZ,UNPREP",213.0,16.04,13.5,6.87,0.980000019,1,61.66,46,4.48,0.0,0,0
WORTHINGTON PROSAGE LINKS,"WORTHINGTON PROSAGE LINKS,FRZ,UNPREP",143.0,20.17,4.68,5.03,0.769999981,2,67.49,26,6.09,0.0,0,0
WORTHINGTON PROSAGE ROLL,"WORTHINGTON PROSAGE ROLL,FRZ,UNPREP",261.0,19.61,17.61,5.95,0.150000006,2,54.42,28,3.63,0.0,0,0
WORTHINGTON SMOKED TURKEY,"WORTHINGTON SMOKED TURKEY,FRZ,UNPREP",251.0,18.54,16.12,7.93,2.400000095,0,53.68,147,5.4,0.0,0,0
WORTHINGTON STAKELETS,"WORTHINGTON STAKELETS,FRZ,UNPREP",211.0,19.7,10.39,9.56,1.159999967,1,57.46,73,3.51,0.0,0,0
WORTHINGTON STRIPPLES,"WORTHINGTON STRIPPLES,FRZ,UNPREP",346.0,12.4,26.6,14.3,0.800000012,2,41.9,42,3.6,0.0,0,0
WORTHINGTON WHAM,"WORTHINGTON WHAM,FRZ,UNPREP",196.0,17.83,11.29,5.71,3.200000048,0,62.1,46,4.93,0.0,0,0
MORNINGSTAR FARMS VEGGIE CORN DOGS W/ NAT INGR,"MORNINGSTAR FARMS VEGGIE CORN DOGS W/ NAT INGR,FRZ,UNPREP",231.0,11.6,6.8,30.9,8.199999809,0,48.5,13,2.4,0.0,0,0
MORNINGSTAR FARMS BRKFST PATTIE MADE W/ ORG SOY,"MORNINGSTAR FARMS BRKFST PATTIE MADE W/ ORG SOY,FRZ,UNPREP",205.0,22.1,8.2,10.6,1.5,2,55.4,45,3.5,0.0,0,0
MORNINGSTAR FARMS OKARA PATTIES MADE W/ ORG SOY,"MORNINGSTAR FARMS OKARA PATTIES MADE W/ ORG SOY,FRZ,UNPREP",178.0,18.6,7.2,9.6,1.200000048,1,61.8,38,2.4,0.0,0,0
MORNINGSTAR FARMS RSTD HERB CHIK'N W/ ORG SOY,"MORNINGSTAR FARMS RSTD HERB CHIK'N W/ ORG SOY,FRZ,UNPREP",167.0,18.9,4.1,13.6,1.399999976,1,60.6,30,2.6,0.0,0,0
MORNINGSTAR FARMS VEGGIE BACON STRIPS,"MORNINGSTAR FARMS VEGGIE BACON STRIPS,FRZ,UNPREP",346.0,12.4,26.6,14.3,0.800000012,2,41.9,42,3.6,0.0,0,0
MORNINGSTAR FARMS VEGGIE BITES COUNTRY SCRAMBLE,"MORNINGSTAR FARMS VEGGIE BITES COUNTRY SCRAMBLE,FRZ,UNPREP",216.0,13.0,9.4,19.8,2.099999905,13,55.0,80,3.5,7.0,0,0
MORNINGSTAR FARMS VEGGIE BITES EGGS FLORENTINE,"MORNINGSTAR FARMS VEGGIE BITES EGGS FLORENTINE,FRZ,UNPREP",206.0,11.7,8.7,20.1,3.299999952,14,53.3,114,3.3,1.3,0,0
MORNINGSTAR FARMS VEGGIE SAUSAGE LINKS,"MORNINGSTAR FARMS VEGGIE SAUSAGE LINKS,FRZ,UNPREP",159.0,19.2,6.1,6.8,1.0,2,64.0,26,5.9,0.0,0,0
MORNINGSTAR FARMS CHEDDAR BURGER,"MORNINGSTAR FARMS CHEDDAR BURGER,FRZ,UNPREP",222.0,19.7,10.4,16.1,1.799999952,12,50.5,239,2.4,22.0,0,0
MORNINGSTAR FARMS GRILLERS ORIGINAL,"MORNINGSTAR FARMS GRILLERS ORIGINAL,FRZ,UNPREP",213.0,23.9,9.3,8.5,1.200000048,3,55.6,61,4.2,0.0,0,0
MORNINGSTAR FARMS GRILLERS PRIME,"MORNINGSTAR FARMS GRILLERS PRIME,FRZ,UNPREP",238.0,24.0,13.2,5.9,0.300000012,1,54.3,58,2.8,0.0,0,0
MORNINGSTAR FARMS PHILLY CHEESESTEAK BURGER,"MORNINGSTAR FARMS PHILLY CHEESESTEAK BURGER,FRZ,UNPREP",186.0,14.6,9.48,10.52,0.800000012,0,62.63,60,1.78,12.1,0,0
MORNINGSTAR FARMS ASIAN VEGGIE PATTIES,"MORNINGSTAR FARMS ASIAN VEGGIE PATTIES,FRZ,UNPREP",155.0,10.9,6.2,14.9,4.900000095,0,64.75,51,1.5,3.0,0,0
MORNINGSTAR FARMS MUSHROOM LOVER'S BURGER,"MORNINGSTAR FARMS MUSHROOM LOVER'S BURGER,FRZ,UNPREP",169.0,11.6,8.8,11.8,1.600000024,0,66.1,0,1.1,0.0,0,0
MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,"MORNINGSTAR FARMS TOMATO & BASIL PIZZA BURGER,FRZ,UNPREP",181.0,15.5,8.3,11.1,2.400000095,11,62.8,48,1.8,22.0,0,0
MORNINGSTAR FARMS MEATFREE BUFFALO WINGS,"MORNINGSTAR FARMS MEATFREE BUFFALO WINGS,FRZ,UNPREP",230.0,14.5,9.4,23.3,2.0,0,50.4,51,3.2,0.6,0,0
MORNINGSTAR FARMS CHIK'N NUGGETS,"MORNINGSTAR FARMS CHIK'N NUGGETS,FRZ,UNPREP",218.0,14.19,8.72,20.79,1.299999952,1,53.0,37,2.82,0.0,0,0
MORNINGSTAR FARMS CHIK PATTIES ORIGINAL,"MORNINGSTAR FARMS CHIK PATTIES ORIGINAL,FRZ,UNPREP",197.0,11.8,7.0,22.9,2.0,0,54.0,41,2.5,0.0,0,0
MORNINGSTAR FARMS ITALIAN HERB CHIK PATTIES,"MORNINGSTAR FARMS ITALIAN HERB CHIK PATTIES,FRZ,UNPREP",236.0,13.6,7.0,31.1,1.5,0,46.9,50,3.8,0.0,0,0
MORNINGSTAR FARMS ORIGINAL CHIK'N TENDERS,"MORNINGSTAR FARMS ORIGINAL CHIK'N TENDERS,FRZ,UNPREP",233.0,14.7,8.1,25.2,0.600000024,0,50.4,52,3.2,0.0,0,0
MORNINGSTAR FARMS MEATLESS CORN DOGS,"MORNINGSTAR FARMS MEATLESS CORN DOGS,FRZ,UNPREP",228.0,11.38,6.17,31.67,7.420000076,0,48.68,13,1.84,0.0,3,0
MORNINGSTAR FARMS MEATLESS MINI CORN DOGS,"MORNINGSTAR FARMS MEATLESS MINI CORN DOGS,FRZ,UNPREP",229.0,13.44,6.48,29.29,3.49000001,1,48.46,20,1.74,0.0,1,0
MORNINGSTAR FARMS MEAL STARTERS CHIK'N STRIPS,"MORNINGSTAR FARMS MEAL STARTERS CHIK'N STRIPS,FRZ,UNPREP",164.0,26.8,3.9,6.7,1.200000048,0,60.3,45,5.4,0.0,0,0
MORNINGSTAR FARMS MEAL STARTERS STEAK STRIPS,"MORNINGSTAR FARMS MEAL STARTERS STEAK STRIPS,FRZ,UNPREP",173.0,26.1,4.1,9.0,1.200000048,0,58.5,47,8.3,0.0,0,0
MORNINGSTAR FARMS SAUSAGE STYLE RECIPE CRUMBLES,"MORNINGSTAR FARMS SAUSAGE STYLE RECIPE CRUMBLES,FRZ,UNPREP",164.0,17.8,4.2,13.7,1.100000024,0,61.5,96,6.9,0.0,0,0
MORNINGSTAR FARMS VEGGIE BITES BROCCOLI CHEDDAR,"MORNINGSTAR FARMS VEGGIE BITES BROCCOLI CHEDDAR,FRZ,UNPREP",209.0,9.9,11.7,17.4,3.400000095,8,58.8,87,3.8,6.8,0,0
MORNINGSTAR FARMS VEGGIE BITES SPINACH ARTICHOKE,"MORNINGSTAR FARMS VEGGIE BITES SPINACH ARTICHOKE,FRZ,UNPREP",221.0,11.0,11.9,18.8,4.699999809,8,56.0,107,3.3,5.0,0,0
MORNINGSTAR FARMS VEGGIE CAKES GINGER TERIYAKI,"MORNINGSTAR FARMS VEGGIE CAKES GINGER TERIYAKI,FRZ,UNPREP",163.0,8.2,2.3,27.9,2.599999905,0,60.55,32,5.3,5.3,0,0
MORNINGSTAR FARMS VEGGIE CAKES SOUTHWESTERN STYLE,"MORNINGSTAR FARMS VEGGIE CAKES SOUTHWESTERN STYLE,FRZ,UNPREP",197.0,9.5,4.6,30.8,0.400000006,7,52.4,83,5.3,3.0,0,0
LAMB,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,RAW",267.0,16.88,21.59,0.0,0.0,72,60.7,12,1.57,0.0,0,0
LAMB,"LAMB,DOM,COMP OF RTL CUTS,LN&FAT,1/4""FAT,CHOIC,CKD",294.0,24.52,20.94,0.0,0.0,97,53.72,17,1.88,0.0,0,0
LAMB,"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,RAW",134.0,20.29,5.25,0.0,0.0,65,73.42,10,1.77,0.0,0,0
LAMB,"LAMB,DOM,COMP OF RTL CUTS,LN,1/4""FAT,CHOIC,CKD",206.0,28.22,9.52,0.0,0.0,92,61.96,15,2.05,0.0,0,0
LAMB,"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,RAW",665.0,6.65,70.61,0.0,0.0,90,22.54,19,0.98,0.0,0,0
LAMB,"LAMB,DOM,COMP OF RTL CUTS,FAT,1/4""FAT,CHOIC,CKD",586.0,12.16,59.18,0.0,0.0,114,26.14,23,1.29,0.0,0,0
LAMB,"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,RAW",201.0,18.91,13.38,0.0,0.0,72,67.01,11,1.67,0.0,0,0
LAMB,"LAMB,DOM,FORESHANK,LN&FAT,1/4""FAT,CHOIC,CKD,BRSD",243.0,28.37,13.46,0.0,0.0,106,56.8,20,2.14,0.0,0,0
LAMB,"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,RAW",120.0,21.08,3.29,0.0,0.0,69,74.86,9,1.79,0.0,0,0
LAMB,"LAMB,DOM,FORESHANK,LN,1/4""FAT,CHOIC,CKD,BRSD",187.0,31.01,6.02,0.0,0.0,104,61.79,20,2.27,0.0,0,0
LAMB,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,RAW",230.0,17.91,17.07,0.0,0.0,69,64.32,9,1.66,0.0,0,0
LAMB,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",258.0,25.55,16.48,0.0,0.0,93,57.48,11,1.98,0.0,0,0
LAMB,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,RAW",128.0,20.56,4.51,0.0,0.0,64,74.11,6,1.82,0.0,0,0
LAMB,"LAMB,DOM,LEG,WHL (SHK&SIRL),LN,1/4""FAT,CHOIC,CKD,RSTD",191.0,28.3,7.74,0.0,0.0,89,63.89,8,2.12,0.0,0,0
LAMB,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,RAW",201.0,18.58,13.49,0.0,0.0,67,67.17,8,1.71,0.0,0,0
LAMB,"LAMB,DOM,LEG,SHANK HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",225.0,26.41,12.45,0.0,0.0,90,60.66,10,1.98,0.0,0,0
LAMB,"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,RAW",125.0,20.52,4.19,0.0,0.0,64,74.44,6,1.82,0.0,0,0
LAMB,"LAMB,DOM,LEG,SHANK HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",180.0,28.17,6.67,0.0,0.0,87,64.92,8,2.06,0.0,0,0
LAMB,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,RAW",272.0,16.94,22.11,0.0,0.0,72,60.3,10,1.61,0.0,0,0
LAMB,"LAMB,DOM,LEG,SIRLOIN HALF,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",292.0,24.63,20.67,0.0,0.0,97,54.13,11,2.0,0.0,0,0
LAMB,"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,RAW",134.0,20.55,5.08,0.0,0.0,66,73.57,7,1.83,0.0,0,0
LAMB,"LAMB,DOM,LEG,SIRLOIN HALF,LN,1/4""FAT,CHOIC,CKD,RSTD",204.0,28.35,9.17,0.0,0.0,92,62.49,8,2.2,0.0,0,0
LAMB,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,RAW",310.0,16.32,26.63,0.0,0.0,74,56.55,15,1.61,0.0,0,0
LAMB,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",316.0,25.17,23.08,0.0,0.0,100,51.57,20,1.81,0.0,0,0
LAMB,"LAMB,DOM,LOIN,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",309.0,22.55,23.59,0.0,0.0,95,52.5,18,2.12,0.0,0,0
LAMB,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,RAW",143.0,20.88,5.94,0.0,0.0,66,72.55,12,1.91,0.0,0,0
LAMB,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,CKD,BRLD",216.0,29.99,9.73,0.0,0.0,95,60.98,19,2.0,0.0,0,0
LAMB,"LAMB,DOM,LOIN,LN,1/4""FAT,CHOIC,CKD,RSTD",202.0,26.59,9.76,0.0,0.0,87,62.76,17,2.44,0.0,0,0
LAMB,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,RAW",372.0,14.52,34.39,0.0,0.0,76,50.8,15,1.39,0.0,0,0
LAMB,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,BRLD",361.0,22.13,29.59,0.0,0.0,99,47.06,19,1.88,0.0,0,0
LAMB,"LAMB,DOM,RIB,LN&FAT,1/4""FAT,CHOIC,CKD,RSTD",359.0,21.12,29.82,0.0,0.0,97,47.89,22,1.6,0.0,0,0
LAMB,"LAMB,DOM,RIB,LN,1/4""FAT,CHOIC,RAW",169.0,19.98,9.23,0.0,0.0,66,70.44,12,1.67,0.0,0,0
